operateur,filiere,annee,code_region,region,code_conso,secteur,nb_sites,conso_totale,conso_moyenne
Enedis,Electricité,2020,53,Bretagne,ENT,TERTIAIRE,12,1338.73982123638,111.561651769698
Enedis,Electricité,2020,53,Bretagne,ENT,TERTIAIRE,135,15721.415466657,116.454929382644
Enedis,Electricité,2020,53,Bretagne,ENT,TERTIAIRE,2,48.1255735306077,24.0627867653039
Enedis,Electricité,2020,53,Bretagne,ENT,TERTIAIRE,3,75.9495669613357,25.3165223204452
Enedis,Electricité,2020,53,Bretagne,PRO,AGRICULTURE,26742,600350.516320136,22.4497238920102
Enedis,Electricité,2020,53,Bretagne,PRO,INCONNU,7043,39531.7790605652,5.61291765732858
Enedis,Electricité,2020,53,Bretagne,PRO,INDUSTRIE,14518,154257.705082514,10.6252724261272
Enedis,Electricité,2020,53,Bretagne,PRO,TERTIAIRE,191893,1546124.44560925,8.05722171006368
Enedis,Electricité,2020,53,Bretagne,RES,RESIDENTIEL,1892332,8843181.45296087,4.6731659417908
Enedis,Electricité,2021,11,Île-de-France,ENT,AGRICULTURE,671,50830.2346731439,75.7529577841191
Enedis,Electricité,2021,11,Île-de-France,ENT,AGRICULTURE,20,890.13249519392,44.506624759696
Enedis,Electricité,2021,11,Île-de-France,ENT,INCONNU,149,8021.53917026501,53.8358333574833
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,66,67269.7946038941,1019.23931218021
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,1,65.4706841949785,65.4706841949785
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,108,52843.5584887178,489.292208228869
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,9,787.147436694578,87.4608262993976
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,2854,647119.815801968,226.741351016807
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,61,54132.3315723813,887.415271678382
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,3,183.681106831935,61.227035610645
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,32,22152.6703502135,692.270948444172
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,150,12555.3159060507,83.702106040338
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,73,20625.0992296734,282.535605885937
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,52,5930.11338262538,114.040641973565
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,96,36357.4228911519,378.723155116166
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,259,122259.046990813,472.042652474181
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,7,9044.02092573043,1292.00298939006
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,294,235476.659521716,800.941018781347
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,96,142157.174426103,1480.80390027191
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,185,150460.108254233,813.297882455313
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,288,368898.939837688,1280.89909665864
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,54,38574.9057873431,714.35010717302
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,835,237553.103599567,284.494734849781
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,298,276683.10060703,928.466780560503
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,157,87774.1358464695,559.070928958404
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,282,59616.0190298225,211.404322800789
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,259,165687.398194966,639.719684150448
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,78,176803.082537018,2266.70618637203
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,76,7986.51202012169,105.085684475285
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,171,69378.7443339173,405.72365107554
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,1475,1125831.86565335,763.275841120915
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,2684,416970.952170345,155.354304087312
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,578,170841.674963264,295.573832116374
Enedis,Electricité,2021,11,Île-de-France,ENT,INDUSTRIE,2701,298576.027197319,110.542772009374
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,312,62347.8424667177,199.832828418967
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,831,521563.2277623,627.633246404693
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,170,94987.3234980654,558.748961753326
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,357,266293.75806974,745.920890951653
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,38,3438.32595592578,90.4822619980468
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1646,193850.18916034,117.770467290608
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,4724,955142.768270472,202.189409032699
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,8032,2184466.7684135,271.970464194908
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,2030,846363.114430568,416.927642576634
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,29,9186.4150317323,316.7729321287
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,54,122768.603799408,2273.492662952
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1495,682690.604294171,456.649233641586
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,401,91268.7485205332,227.602864140981
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,3124,812782.051820788,260.173512106526
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,6469,773249.265538676,119.531498769311
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,475,92537.6865300712,194.816182168571
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,453,108965.028325209,240.540901380152
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,81,95793.1778818196,1182.63182570148
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,705,1078944.93769154,1530.41835133552
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,807,394992.991463857,489.45847765038
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,228,577159.875927313,2531.40296459348
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,3273,825237.692675023,252.134950404834
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,516,113549.345850409,220.056871803118
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,594,94611.1554374195,159.278039456935
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,17919,2896546.38341252,161.646653463504
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,553,53872.628356512,97.4188577875443
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,4691,883981.44758707,188.442005454502
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,985,235291.136024441,238.874249771006
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,235,440843.836420714,1875.93121881155
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,332,51574.8279724092,155.345867386775
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,259,35759.3250976456,138.066892268902
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,31,3595.41012655026,115.980971824202
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,492,93964.8306015612,190.985428051954
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,99,12699.5901056281,128.278687935637
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,67,9046.66116046304,135.024793439747
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,47,6834.42337786654,145.413263358863
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,518,87783.3380315417,169.465903535795
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1228,259183.388489621,211.061391278193
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,15644,2867928.93125058,183.324528972806
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1938,668151.003150849,344.763159520562
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1147,1184773.99319799,1032.93286242196
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1605,344290.791963778,214.511396862167
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1607,196282.636694394,122.142275478777
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,465,98425.1583513702,211.667007207248
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,179,227969.29062663,1273.57145601469
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,44,20968.91248679,476.566192881591
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1059,358074.060991905,338.124703486218
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1361,280476.974061722,206.081538619928
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,41,12766.3702365997,311.374883819505
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,1516,77305.9916876221,50.9933982108325
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,10,752.012956945371,75.2012956945371
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,17,570.542805881808,33.5613415224593
Enedis,Electricité,2021,11,Île-de-France,ENT,TERTIAIRE,289,53825.5634714532,186.247624468696
Enedis,Electricité,2021,11,Île-de-France,PRO,AGRICULTURE,3625,43891.8200546889,12.1080882909487
Enedis,Electricité,2021,11,Île-de-France,PRO,INCONNU,12208,122281.556293489,10.0165101813146
Enedis,Electricité,2021,11,Île-de-France,PRO,INDUSTRIE,45991,436409.570842168,9.489021131138
Enedis,Electricité,2021,11,Île-de-France,PRO,TERTIAIRE,692072,6255836.37342056,9.03928546946063
Enedis,Electricité,2021,11,Île-de-France,RES,RESIDENTIEL,5845680,23268326.9414529,3.98043118019681
Enedis,Electricité,2021,52,Pays de la Loire,ENT,AGRICULTURE,3249,409218.294162422,125.952075765596
Enedis,Electricité,2021,52,Pays de la Loire,ENT,AGRICULTURE,16,881.480995677722,55.0925622298576
Enedis,Electricité,2021,52,Pays de la Loire,ENT,AGRICULTURE,22,9540.90579641683,433.677536200765
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INCONNU,32,2190.47060314708,68.4522063483463
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,4,231.119416325118,57.7798540812795
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,144,124908.185382102,867.417954042375
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,1580,2095880.3360749,1326.50654181956
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,62,71571.811083307,1154.38404973076
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,52,58012.233448252,1115.61987400485
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,63,7436.32672345259,118.036932118295
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,66,21747.9129793481,329.513833020426
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,129,114124.329871266,884.684727684233
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,75,115505.23581718,1540.06981089573
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,146,75675.6138496433,518.326122257831
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,8,6437.93027418587,804.741284273234
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,77,156806.844490879,2036.45252585557
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,27,43721.814299801,1619.32645554819
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,281,486550.195412607,1731.49535734024
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,252,143753.810100881,570.451627384448
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,51,95623.2767733608,1874.96621124237
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,869,431796.02722042,496.888408769183
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,69,65125.6156351896,943.84950195927
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,97,104015.678453814,1072.32658199808
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,235,163755.338854344,696.831229167421
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,127,136192.252387622,1072.37994006002
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,65,96431.0659002382,1483.55486000366
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,161,69954.711485255,434.501313573012
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,73,50755.5700898262,695.281782052414
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,522,172924.735321458,331.273439313138
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,281,23000.6226731983,81.8527497266843
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,198,25092.7037177891,126.730826857521
Enedis,Electricité,2021,52,Pays de la Loire,ENT,INDUSTRIE,929,73109.2870319045,78.696756762007
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,224,28995.8081444192,129.4455720733
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,801,275598.016256944,344.067436026147
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,62,65317.1898614391,1053.50306228128
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,212,139112.754682785,656.19223906974
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,3,46.5400555292718,15.5133518430906
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,817,82504.9065985421,100.985197795033
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1522,433781.5644565,285.00759819743803
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,2386,745313.093307212,312.369276323224
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,399,115371.674984833,289.15206763116
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,4,503.576763754666,125.894190938666
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1,295.785027237633,295.785027237633
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,367,138807.77812136,378.222828668556
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,46,14396.4142674324,312.965527552878
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1025,196837.509434756,192.036594570494
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1136,140665.216122121,123.825014192008
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,35,11021.5985127313,314.902814649466
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,36,8467.72265441409,235.214518178169
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,8,1653.45413220965,206.681766526206
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,150,52410.235518619,349.401570124127
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,93,36135.4549252692,388.553278766335
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,13,10715.9672084477,824.305169880592
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,530,133449.58471246,251.791669268792
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,80,18962.4976590906,237.031220738632
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,65,7574.3416460356,116.528333015932
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1733,235604.556758053,135.951850408571
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,130,9286.13615738489,71.4318165952684
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1139,292146.83113255,256.49414498029
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,183,37625.0692460373,205.601471289821
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,64,36467.8010546271,569.809391478548
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,34,3148.33926414584,92.5982136513482
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,31,2848.95386179259,91.9017374771803
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,15,1620.02822373946,108.001881582631
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,130,8545.14489865942,65.7318838358417
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,9,2135.24116279547,237.249018088386
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,22,5005.52670801374,227.523941273352
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,13,1092.16859235391,84.0129686426085
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,64,14828.074649544,231.688666399125
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,229,47563.0766121542,207.699024507224
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,4657,498771.132765412,107.101381311018
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,1113,221211.739906736,198.752686349269
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,319,287256.456545563,900.49045939048
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,796,161212.489264116,202.528252844367
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,381,49885.6292697641,130.933410156861
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,46,5083.84318360397,110.518330078347
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,34,12151.2097965338,357.388523427465
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,9,3896.24416610143,432.916018455714
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,325,58780.9793309562,180.864551787558
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,335,54969.773326964,164.088875602878
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,23,4073.25703925498,177.098132141521
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,160,16733.8477594229,104.586548496393
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,2,37.1460491887969,18.5730245943985
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,3,9.17986945295612,3.05995648431871
Enedis,Electricité,2021,52,Pays de la Loire,ENT,TERTIAIRE,3,96.1560746559058,32.0520248853019
Enedis,Electricité,2021,52,Pays de la Loire,PRO,AGRICULTURE,25830,479090.15023062,18.5478184371127
Enedis,Electricité,2021,52,Pays de la Loire,PRO,INCONNU,8295,36727.6466986269,4.42768495462651
Enedis,Electricité,2021,52,Pays de la Loire,PRO,INDUSTRIE,17653,188064.447420661,10.6533987096052
Enedis,Electricité,2021,52,Pays de la Loire,PRO,TERTIAIRE,205280,1779971.49549494,8.67094454157707
Enedis,Electricité,2021,52,Pays de la Loire,RES,RESIDENTIEL,2037761,10454050.3805001,5.13016510792978
Enedis,Electricité,2021,53,Bretagne,ENT,AGRICULTURE,3251,682397.407488225,209.903847274139
Enedis,Electricité,2021,53,Bretagne,ENT,AGRICULTURE,11,1019.50767220949,92.6825156554082
Enedis,Electricité,2021,53,Bretagne,ENT,AGRICULTURE,77,18377.1489106971,238.664271567495
Enedis,Electricité,2021,53,Bretagne,ENT,INCONNU,26,970.057958575143,37.3099214836593
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,8,407.445865477241,50.9307331846551
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,111,106276.666730282,957.447448020559
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,1662,2587294.39569395,1556.73549680743
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,46,22951.2379101412,498.939954568287
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,21,2899.11734918078,138.053207103847
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,25,4982.04964202425,199.28198568097
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,8,628.376779812506,78.5470974765633
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,124,107064.112320512,863.42026064929
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,32,97833.1421091592,3057.28569091123
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,77,27132.6935020186,352.372642883358
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,1,1303.79666666667,1303.79666666667
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,95,145172.799600694,1528.13473263888
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,12,45166.478355396,3763.873196283
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,143,240443.170129809,1681.42077013852
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,231,77661.2039756136,336.195688206119
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,18,77084.5953164714,4282.47751758174
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,376,151944.92467665,404.108842225133
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,68,62539.6449949604,919.700661690594
Enedis,Electricité,2021,53,Bretagne,ENT,INDUSTRIE,29,8780.24453264483,302.767052849822
